"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifiers","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","inCluster","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier","http...unknown.org.nick","verbatimEventDate","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","occurrenceRemarks","reproductiveCondition","recordedByIDs.type","recordedByIDs.value","locationID","county","municipality","locality","associatedReferences","eventID","informationWithheld","footprintWKT","identificationVerificationStatus","http...unknown.org.license","eventRemarks","vernacularName","taxonConceptID","http...unknown.org.rightsHolder","individualCount","lifeStage","continent","dataGeneralizations","higherClassification","samplingProtocol","habitat","gadm","datasetID","language","nomenclaturalStatus","endDayOfYear","verbatimSRS","parentNameUsageID","acceptedNameUsageID","startDayOfYear","ownerInstitutionCode","accessRights","elevation","nomenclaturalCode","bibliographicCitation","institutionKey","verbatimCoordinateSystem","type"
"3724160350","Arabidopsis thaliana (L.) Heynh.",50.85,5.85,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:58:41.634+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Limburg",2022,1,9,"2022-01-09T00:00:00","2022-01-09T00:00:00.000+00:00","2022-07-01T19:58:41.634+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232019918","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232019918@OBS",NA,NA,"Observations","3724160350",NA,"https://observation.org/observation/232019918",NA,"OBS.232019918",NA,"09:52",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Valkenburg - Oud-Valkenburg",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3724163559","Arabidopsis thaliana (L.) Heynh.",52.85,6.1,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:15:11.858+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Friesland",2022,1,26,"2022-01-26T00:00:00","2022-01-26T00:00:00.000+00:00","2022-07-01T19:15:11.858+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232911795","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232911795@OBS",NA,NA,"Observations","3724163559",NA,"https://observation.org/observation/232911795",NA,"OBS.232911795",NA,"14:42",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Noordwolde (Fr)",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3724166332","Arabidopsis thaliana (L.) Heynh.",53.15,6.6,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:58:20.583+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Groningen",2022,1,27,"2022-01-27T00:00:00","2022-01-27T00:00:00.000+00:00","2022-07-01T19:58:20.583+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232952390","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232952390@OBS",NA,NA,"Observations","3724166332",NA,"https://observation.org/observation/232952390",NA,"OBS.232952390",NA,"16:49",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Haren (Gr)",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3724173554","Arabidopsis thaliana (L.) Heynh.",52.05,5.05,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:58:19.981+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Utrecht",2022,1,29,"2022-01-29T00:00:00","2022-01-29T00:00:00.000+00:00","2022-07-01T19:58:19.981+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.233065840","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","233065840@OBS",NA,NA,"Observations","3724173554",NA,"https://observation.org/observation/233065840",NA,"OBS.233065840",NA,NA,NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Utrecht - Kanaleneiland",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3731444062","Arabidopsis thaliana (L.) Heynh.",52.05,5.7,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:16:06.527+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Gelderland",2022,1,15,"2022-01-15T00:00:00","2022-01-15T00:00:00.000+00:00","2022-07-01T19:16:06.527+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232358013","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232358013@OBS",NA,NA,"Observations","3731444062",NA,"https://observation.org/observation/232358013",NA,"OBS.232358013",NA,"16:26",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Otterlo - Roekelsche Bos",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3731457143","Arabidopsis thaliana (L.) Heynh.",50.85,5.7,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:58:51.556+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Limburg",2022,1,18,"2022-01-18T00:00:00","2022-01-19T00:00:00.000+00:00","2022-07-01T19:58:51.556+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232535415","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232535415@OBS",NA,NA,"Observations","3731457143",NA,"https://observation.org/observation/232535415",NA,"OBS.232535415",NA,"15:14",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Meerssen - Rothem",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Flowering","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3731667601","Arabidopsis thaliana (L.) Heynh.",51.181131,6.81188,"cdround,osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:16:15.351+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,NA,2022,1,30,"2022-01-30T00:00:00","2022-01-30T00:00:00.000+00:00","2022-07-01T19:16:15.351+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.233075928","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","DE","none","none","Germany","Stichting Observation International","233075928@OBS",NA,NA,"Observations","3731667601",NA,"https://observation.org/observation/233075928",NA,"OBS.233075928",NA,"11:09",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5,NA,NA,NA,NA,NA,NA,NA,"BRD - D Düsseldorf Wersten",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown",NA,NA,"Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3731888792","Arabidopsis thaliana (L.) Heynh.",51.97023,7.62308,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:58:33.900+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,NA,2022,1,16,"2022-01-16T00:00:00","2022-01-16T00:00:00.000+00:00","2022-07-01T19:58:33.900+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232396252","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","DE","none","none","Germany","Stichting Observation International","232396252@OBS",NA,NA,"Observations","3731888792",NA,"https://observation.org/observation/232396252",NA,"OBS.232396252",NA,"12:18",NA,NA,"Arabidopsis thaliana (L.) Heynh.",35,NA,NA,NA,NA,NA,NA,NA,"BRD - MS Münster-Kreuzviertel",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown",NA,NA,"Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3731921297","Arabidopsis thaliana (L.) Heynh.",51.95,5.95,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:15:59.236+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Gelderland",2022,1,19,"2022-01-19T00:00:00","2022-01-19T00:00:00.000+00:00","2022-07-01T19:15:59.236+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232537149","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232537149@OBS",NA,NA,"Observations","3731921297",NA,"https://observation.org/observation/232537149",NA,"OBS.232537149",NA,"09:32",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Velp - Landgoed Larenstein",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3732078006","Arabidopsis thaliana (L.) Heynh.",51.45,4.95,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:16:04.348+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Noord-Brabant",2022,1,9,"2022-01-09T00:00:00","2022-01-09T00:00:00.000+00:00","2022-07-01T19:16:04.348+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232066889","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232066889@OBS",NA,NA,"Observations","3732078006",NA,"https://observation.org/observation/232066889",NA,"OBS.232066889",NA,"14:44",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Alphen (NB) - Terover e.o.",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,55,"Vegetative","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae","field observation","ditch of a verge and trenches of a verge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3732314829","Arabidopsis thaliana (L.) Heynh.",51.85,5.9,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:58:15.646+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Gelderland",2022,1,9,"2022-01-09T00:00:00","2022-01-09T00:00:00.000+00:00","2022-07-01T19:58:15.646+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232028015","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232028015@OBS",NA,NA,"Observations","3732314829",NA,"https://observation.org/observation/232028015",NA,"OBS.232028015",NA,"10:50",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Ooijpolder - Jonkmanshof",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3732324983","Arabidopsis thaliana (L.) Heynh.",53.25,5.65,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:15:37.676+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Friesland",2022,1,21,"2022-01-21T00:00:00","2022-01-28T00:00:00.000+00:00","2022-07-01T19:15:37.676+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.233011370","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","233011370@OBS",NA,NA,"Observations","3732324983",NA,"https://observation.org/observation/233011370",NA,"OBS.233011370",NA,"11:04",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Sint Annaparochie",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3732339935","Arabidopsis thaliana (L.) Heynh.",51.5,4.9,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:57:43.574+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Noord-Brabant",2022,1,7,"2022-01-07T00:00:00","2022-01-08T00:00:00.000+00:00","2022-07-01T19:57:43.574+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.231955520","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","231955520@OBS",NA,NA,"Observations","3732339935",NA,"https://observation.org/observation/231955520",NA,"OBS.231955520",NA,"14:48",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Chaam - Chaamsche Bosschen - Witgoor ",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,25,"Vegetative","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae","field observation","half natural grasslands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3732454448","Arabidopsis thaliana (L.) Heynh.",51.55,5,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:15:26.051+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Noord-Brabant",2022,1,24,"2022-01-24T00:00:00","2022-01-24T00:00:00.000+00:00","2022-07-01T19:15:26.051+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232835624","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232835624@OBS",NA,NA,"Observations","3732454448",NA,"https://observation.org/observation/232835624",NA,"OBS.232835624",NA,"16:10",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Tilburg - De Blaak",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3732694804","Arabidopsis thaliana (L.) Heynh.",53.25,5.65,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T19:57:52.058+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Friesland",2022,1,13,"2022-01-13T00:00:00","2022-01-28T00:00:00.000+00:00","2022-07-01T19:57:52.058+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.233011421","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","233011421@OBS",NA,NA,"Observations","3732694804",NA,"https://observation.org/observation/233011421",NA,"OBS.233011421",NA,"15:59",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Polder Zuidhoek Sint Annaparochie",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3732722267","Arabidopsis thaliana (L.) Heynh.",52.7,6.45,"osiic","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2022-07-01T16:43:02.066+00:00","2022-07-01T20:00:17.468+00:00",86,"396d5f30-dea9-11db-8ab4-b8a03c50a862","HUMAN_OBSERVATION","PRESENT",3052436,6,7707728,220,7225535,3112,3052435,3052436,3052436,"Arabidopsis thaliana (L.) Heynh.","Plantae","Tracheophyta","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana","Arabidopsis","thaliana","SPECIES","ACCEPTED","NE",NA,"Drenthe",2022,1,19,"2022-01-19T00:00:00","2022-01-19T00:00:00.000+00:00","2022-07-01T20:00:17.468+00:00","https://data.biodiversitydata.nl/obsint/observation/OBS.232561339","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none",FALSE,NA,NA,NA,FALSE,"WGS84","Magnoliopsida","NL","none","none","Netherlands","Stichting Observation International","232561339@OBS",NA,NA,"Observations","3732722267",NA,"https://observation.org/observation/232561339",NA,"OBS.232561339",NA,"10:08",NA,NA,"Arabidopsis thaliana (L.) Heynh.",5000,NA,NA,NA,NA,NA,NA,NA,"Hoogeveen - Bentinckspark",NA,NA,NA,NA,NA,NA,NA,"Thale Cress",NA,NA,1,"Unknown","EUROPE","WGS84 coordinates generalized with formula: `coord = floor(coord * 20) / 20`","Plantae|Brassicaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
